Occ_ID,IT_Occupation,Soft Skills
IT.05.ERPM.02,Erp Architect,work under pressure
IT.05.ERPM.02,Erp Architect,communication skill
IT.05.ERPM.02,Erp Architect,responsible
IT.05.ERPM.02,Erp Architect,good writing
IT.05.ERPM.02,Erp Architect,excellent communication
IT.05.ERPM.02,Erp Architect,interpersonal
IT.05.ERPM.02,Erp Architect,speaking
IT.05.ERPM.02,Erp Architect,roadmaps
IT.05.ERPM.02,Erp Architect,intelij
IT.05.ERPM.02,Erp Architect,building trust
IT.05.ERPM.02,Erp Architect,business strategy
IT.05.ERPM.02,Erp Architect,presenting
IT.05.ERPM.02,Erp Architect,strong relationship
IT.05.ERPM.02,Erp Architect,consensus
IT.05.ERPM.02,Erp Architect,apis
IT.05.ERPM.02,Erp Architect,controlling
IT.05.ERPM.02,Erp Architect,cope
IT.05.ERPM.02,Erp Architect,process improvement
IT.05.ERPM.02,Erp Architect,customer concern
IT.05.ERPM.02,Erp Architect,willingness to learn
IT.05.ERPM.02,Erp Architect,confidence
IT.05.ERPM.02,Erp Architect,treasury
IT.05.ERPM.02,Erp Architect,capacity planning
IT.05.ERPM.02,Erp Architect,closing
IT.05.ERPM.02,Erp Architect,process analysis
IT.05.ERPM.02,Erp Architect,code of ethic
IT.05.ERPM.02,Erp Architect,customer facing
IT.05.ERPM.02,Erp Architect,summarize
IT.05.ERPM.02,Erp Architect,strategic
IT.05.ERPM.02,Erp Architect,continuing education
IT.05.ERPM.02,Erp Architect,drive continuous
IT.05.ERPM.02,Erp Architect,productivity
IT.05.ERPM.02,Erp Architect,people management
IT.05.ERPM.02,Erp Architect,maintains
IT.05.ERPM.02,Erp Architect,conscientious
IT.05.ERPM.02,Erp Architect,excellent written and oral communication skill
IT.05.ERPM.02,Erp Architect,passionate about
IT.05.ERPM.02,Erp Architect,adapt to
IT.05.ERPM.02,Erp Architect,ability to work independently
IT.05.ERPM.02,Erp Architect,good team player
IT.05.ERPM.02,Erp Architect,communicating
IT.05.ERPM.02,Erp Architect,excellent interpersonal
IT.05.ERPM.02,Erp Architect,organized
IT.05.ERPM.02,Erp Architect,methodical
IT.05.ERPM.02,Erp Architect,employee engagement
IT.05.ERPM.02,Erp Architect,reinforcement
IT.05.ERPM.02,Erp Architect,business partnership
IT.05.ERPM.02,Erp Architect,fcpa
IT.05.ERPM.02,Erp Architect,brainstorming
IT.05.ERPM.02,Erp Architect,articulate
IT.05.ERPM.02,Erp Architect,motivated
IT.05.ERPM.02,Erp Architect,enhance
IT.05.ERPM.02,Erp Architect,good teamwork
IT.05.ERPM.02,Erp Architect,client servicing
IT.05.ERPM.02,Erp Architect,determined
IT.05.ERPM.02,Erp Architect,visualisation
IT.05.ERPM.02,Erp Architect,psychology
IT.05.ERPM.02,Erp Architect,collaborate
IT.05.ERPM.02,Erp Architect,good people
IT.05.ERPM.02,Erp Architect,build up
IT.05.ERPM.02,Erp Architect,working closely
IT.05.ERPM.02,Erp Architect,facilitating
IT.05.ERPM.02,Erp Architect,execute
IT.05.ERPM.02,Erp Architect,teamwork
IT.05.ERPM.02,Erp Architect,convincing
IT.05.ERPM.02,Erp Architect,personal
IT.05.ERPM.02,Erp Architect,sourcing
IT.05.ERPM.02,Erp Architect,analysis
IT.05.ERPM.02,Erp Architect,business experience
IT.05.ERPM.02,Erp Architect,determine
IT.05.ERPM.02,Erp Architect,strategy
IT.05.ERPM.02,Erp Architect,motivate
IT.05.ERPM.02,Erp Architect,passionate
IT.05.ERPM.02,Erp Architect,willing to
IT.05.ERPM.02,Erp Architect,resourcing
IT.05.ERPM.02,Erp Architect,consistency
IT.05.ERPM.02,Erp Architect,client business
IT.05.ERPM.02,Erp Architect,strong attention
IT.05.ERPM.02,Erp Architect,organization
IT.05.ERPM.02,Erp Architect,resilient
IT.05.ERPM.02,Erp Architect,english
IT.05.ERPM.02,Erp Architect,strong organizational
IT.05.ERPM.02,Erp Architect,global organization
IT.05.ERPM.02,Erp Architect,optimize
IT.05.ERPM.02,Erp Architect,talent development
IT.05.ERPM.02,Erp Architect,stakeholder engagement
IT.05.ERPM.02,Erp Architect,strong work ethic
IT.05.ERPM.02,Erp Architect,equality
IT.05.ERPM.02,Erp Architect,drafting
IT.05.ERPM.02,Erp Architect,aggregation
IT.05.ERPM.02,Erp Architect,optimization
IT.05.ERPM.02,Erp Architect,developing the
IT.05.ERPM.02,Erp Architect,contingency
IT.05.ERPM.02,Erp Architect,advertising
IT.05.ERPM.02,Erp Architect,warehousing
IT.05.ERPM.02,Erp Architect,think strategically
IT.05.ERPM.02,Erp Architect,change management
IT.05.ERPM.02,Erp Architect,self motivated
IT.05.ERPM.02,Erp Architect,focusing on
IT.05.ERPM.02,Erp Architect,initiation
IT.05.ERPM.02,Erp Architect,excellent written and oral communication
IT.05.ERPM.02,Erp Architect,passion
IT.05.ERPM.02,Erp Architect,administration support
IT.05.ERPM.02,Erp Architect,negotiating
IT.05.ERPM.02,Erp Architect,diverse
IT.05.ERPM.02,Erp Architect,good presentation
IT.05.ERPM.02,Erp Architect,client
IT.05.ERPM.02,Erp Architect,strong communication
IT.05.ERPM.02,Erp Architect,effective communication
IT.05.ERPM.02,Erp Architect,independent
IT.05.ERPM.02,Erp Architect,written communication
IT.05.ERPM.02,Erp Architect,create
IT.05.ERPM.02,Erp Architect,diversity
IT.05.ERPM.02,Erp Architect,development
IT.05.ERPM.02,Erp Architect,excellent written and verbal communication
IT.05.ERPM.02,Erp Architect,performance management
IT.05.ERPM.02,Erp Architect,own time
IT.05.ERPM.02,Erp Architect,good interpersonal
IT.05.ERPM.02,Erp Architect,quick learner
IT.05.ERPM.02,Erp Architect,ability excellent organizational
IT.05.ERPM.02,Erp Architect,troubleshoot
IT.05.ERPM.02,Erp Architect,purchasing
IT.05.ERPM.02,Erp Architect,expert in
IT.05.ERPM.02,Erp Architect,kpmg
IT.05.ERPM.02,Erp Architect,analyzing
IT.05.ERPM.02,Erp Architect,forecasting
IT.05.ERPM.02,Erp Architect,client service
IT.05.ERPM.02,Erp Architect,resourcefulness
IT.05.ERPM.02,Erp Architect,sketching
IT.05.ERPM.02,Erp Architect,troubleshooting
IT.05.ERPM.02,Erp Architect,management reporting
IT.05.ERPM.02,Erp Architect,presentation
IT.05.ERPM.02,Erp Architect,relationship management
IT.05.ERPM.02,Erp Architect,understand business
IT.05.ERPM.02,Erp Architect,sensitive to
IT.05.ERPM.02,Erp Architect,communicate with
IT.05.ERPM.02,Erp Architect,customer oriented
IT.05.ERPM.02,Erp Architect,cultivate
IT.05.ERPM.02,Erp Architect,willingness to
IT.05.ERPM.02,Erp Architect,helpful
IT.05.ERPM.02,Erp Architect,good problem
IT.05.ERPM.02,Erp Architect,written and verbal communication
IT.05.ERPM.02,Erp Architect,organizational development
IT.05.ERPM.02,Erp Architect,corporate pr strong
IT.05.ERPM.02,Erp Architect,good leadership
IT.05.ERPM.02,Erp Architect,customer provide
IT.05.ERPM.02,Erp Architect,rman
IT.05.ERPM.02,Erp Architect,coaching
IT.05.ERPM.02,Erp Architect,expertise
IT.05.ERPM.02,Erp Architect,management consulting
IT.05.ERPM.02,Erp Architect,willing
IT.05.ERPM.02,Erp Architect,resilience
IT.05.ERPM.02,Erp Architect,curious
IT.05.ERPM.02,Erp Architect,scheduling
IT.05.ERPM.02,Erp Architect,coordinate
IT.05.ERPM.02,Erp Architect,collaborative
IT.05.ERPM.02,Erp Architect,experimenting
IT.05.ERPM.02,Erp Architect,proposal development
IT.05.ERPM.02,Erp Architect,global supply
IT.05.ERPM.02,Erp Architect,thought leadership
IT.05.ERPM.02,Erp Architect,attention to detail
IT.05.ERPM.02,Erp Architect,read
IT.05.ERPM.02,Erp Architect,result driven
IT.05.ERPM.02,Erp Architect,optimisation
IT.05.ERPM.02,Erp Architect,vendor management
IT.05.ERPM.02,Erp Architect,processing
IT.05.ERPM.02,Erp Architect,sponsorship
IT.05.ERPM.02,Erp Architect,hardworking
IT.05.ERPM.02,Erp Architect,qualitative
IT.05.ERPM.02,Erp Architect,dedicated
IT.05.ERPM.02,Erp Architect,develops
IT.05.ERPM.02,Erp Architect,coordination
IT.05.ERPM.02,Erp Architect,budget management
IT.05.ERPM.02,Erp Architect,relationship building
IT.05.ERPM.02,Erp Architect,meticulous
IT.05.ERPM.02,Erp Architect,diligent
IT.05.ERPM.02,Erp Architect,administration
IT.05.ERPM.02,Erp Architect,deliver
IT.05.ERPM.02,Erp Architect,intelligence
IT.05.ERPM.02,Erp Architect,proactively identify
IT.05.ERPM.02,Erp Architect,ability to multitask
IT.05.ERPM.02,Erp Architect,facilitated
IT.05.ERPM.02,Erp Architect,mentorship
IT.05.ERPM.02,Erp Architect,partnership
IT.05.ERPM.02,Erp Architect,management analysis
IT.05.ERPM.02,Erp Architect,question
IT.05.ERPM.02,Erp Architect,information management
IT.05.ERPM.02,Erp Architect,persistence
IT.05.ERPM.02,Erp Architect,quotation
IT.05.ERPM.02,Erp Architect,interpret
IT.05.ERPM.02,Erp Architect,continuous improvement
IT.05.ERPM.02,Erp Architect,business intelligence
IT.05.ERPM.02,Erp Architect,desire to
IT.05.ERPM.02,Erp Architect,self initiative
IT.05.ERPM.02,Erp Architect,negotiate
IT.05.ERPM.02,Erp Architect,competent in
IT.05.ERPM.02,Erp Architect,leadership
IT.05.ERPM.02,Erp Architect,iscsi
IT.05.ERPM.02,Erp Architect,good written
IT.05.ERPM.02,Erp Architect,distribution
IT.05.ERPM.02,Erp Architect,overseeing the
IT.05.ERPM.02,Erp Architect,writing
IT.05.ERPM.02,Erp Architect,excellent organizational
IT.05.ERPM.02,Erp Architect,insight
IT.05.ERPM.02,Erp Architect,versatile
IT.05.ERPM.02,Erp Architect,quarterly
IT.05.ERPM.02,Erp Architect,goal oriented
IT.05.ERPM.02,Erp Architect,dedication
IT.05.ERPM.02,Erp Architect,team oriented
IT.05.ERPM.02,Erp Architect,time management
IT.05.ERPM.02,Erp Architect,outreach
IT.05.ERPM.02,Erp Architect,local language
IT.05.ERPM.02,Erp Architect,acquisition
IT.05.ERPM.02,Erp Architect,content management
IT.05.ERPM.02,Erp Architect,audit
IT.05.ERPM.02,Erp Architect,manage multiple
IT.05.ERPM.02,Erp Architect,prioritizing
IT.05.ERPM.02,Erp Architect,confident
IT.05.ERPM.02,Erp Architect,positive attitude
IT.05.ERPM.02,Erp Architect,hybris
IT.05.ERPM.02,Erp Architect,conceptualization
IT.05.ERPM.02,Erp Architect,reasoning
IT.05.ERPM.02,Erp Architect,ownership
IT.05.ERPM.02,Erp Architect,team leadership
IT.05.ERPM.02,Erp Architect,inbound
IT.05.ERPM.02,Erp Architect,instrumentation
IT.05.ERPM.02,Erp Architect,liability
IT.05.ERPM.02,Erp Architect,professionalism
IT.05.ERPM.02,Erp Architect,roadmap
IT.05.ERPM.02,Erp Architect,critical thinking
IT.05.ERPM.02,Erp Architect,demand generation
IT.05.ERPM.02,Erp Architect,organize continuous
IT.05.ERPM.02,Erp Architect,configuring
IT.05.ERPM.02,Erp Architect,best practice
IT.05.ERPM.02,Erp Architect,publishing
IT.05.ERPM.02,Erp Architect,adaptability
IT.05.ERPM.02,Erp Architect,hard work
IT.05.ERPM.02,Erp Architect,customer service
IT.05.ERPM.02,Erp Architect,collaborates
IT.05.ERPM.02,Erp Architect,high sense
IT.05.ERPM.02,Erp Architect,across time
IT.05.ERPM.02,Erp Architect,creativity
IT.05.ERPM.02,Erp Architect,mfgs
IT.05.ERPM.02,Erp Architect,logic
IT.05.ERPM.02,Erp Architect,budgeting
IT.05.ERPM.02,Erp Architect,team work
IT.05.ERPM.02,Erp Architect,ability good
IT.05.ERPM.02,Erp Architect,organize
IT.05.ERPM.02,Erp Architect,standardization
IT.05.ERPM.02,Erp Architect,organizational
IT.05.ERPM.02,Erp Architect,logical thinking
IT.05.ERPM.02,Erp Architect,highly organized
IT.05.ERPM.02,Erp Architect,team player
IT.05.ERPM.02,Erp Architect,excellent written
IT.05.ERPM.02,Erp Architect,valuation
IT.05.ERPM.02,Erp Architect,intelligent
IT.05.ERPM.02,Erp Architect,inspire
IT.05.ERPM.02,Erp Architect,research
IT.05.ERPM.02,Erp Architect,strength
IT.05.ERPM.02,Erp Architect,focused on
IT.05.ERPM.02,Erp Architect,timely
IT.05.ERPM.02,Erp Architect,cultural sensitivity
IT.05.ERPM.02,Erp Architect,maintain
IT.05.ERPM.02,Erp Architect,learning
IT.05.ERPM.02,Erp Architect,exploration
IT.05.ERPM.02,Erp Architect,inspiration
IT.05.ERPM.02,Erp Architect,analytical
IT.05.ERPM.02,Erp Architect,initiate
IT.05.ERPM.02,Erp Architect,reliability
IT.05.ERPM.02,Erp Architect,communicate
IT.05.ERPM.02,Erp Architect,commitment
IT.05.ERPM.02,Erp Architect,storyline
IT.05.ERPM.02,Erp Architect,ability to prioritize
IT.05.ERPM.02,Erp Architect,business global
IT.05.ERPM.02,Erp Architect,learning development
IT.05.ERPM.02,Erp Architect,respect
IT.05.ERPM.02,Erp Architect,team environment
IT.05.ERPM.02,Erp Architect,monitor progress
IT.05.ERPM.02,Erp Architect,diversity is
IT.05.ERPM.02,Erp Architect,administer
IT.05.ERPM.02,Erp Architect,innovative
IT.05.ERPM.02,Erp Architect,detail
IT.05.ERPM.02,Erp Architect,business performance
IT.05.ERPM.02,Erp Architect,qualification
IT.05.ERPM.02,Erp Architect,energetic
IT.05.ERPM.02,Erp Architect,focused
IT.05.ERPM.02,Erp Architect,competitive analysis
IT.05.ERPM.02,Erp Architect,continuously improve
IT.05.ERPM.02,Erp Architect,team spirit
IT.05.ERPM.02,Erp Architect,procurement
IT.05.ERPM.02,Erp Architect,active listening
IT.05.ERPM.02,Erp Architect,networking
IT.05.ERPM.02,Erp Architect,integrated marketing
IT.05.ERPM.02,Erp Architect,competitiveness
IT.05.ERPM.02,Erp Architect,develop the
IT.05.ERPM.02,Erp Architect,client enhancement
IT.05.ERPM.02,Erp Architect,attitude
IT.05.ERPM.02,Erp Architect,proactiveness
IT.05.ERPM.02,Erp Architect,motivating
IT.05.ERPM.02,Erp Architect,team flexible
IT.05.ERPM.02,Erp Architect,transformation
IT.05.ERPM.02,Erp Architect,client partner
IT.05.ERPM.02,Erp Architect,flexibility
IT.05.ERPM.02,Erp Architect,global initiative
IT.05.ERPM.02,Erp Architect,business plan
IT.05.ERPM.02,Erp Architect,identify business
IT.05.ERPM.02,Erp Architect,proficiency
IT.05.ERPM.02,Erp Architect,aggressive
IT.05.ERPM.02,Erp Architect,persuasion
IT.05.ERPM.02,Erp Architect,administrative
IT.05.ERPM.02,Erp Architect,risk assessment
IT.05.ERPM.02,Erp Architect,encourage
IT.05.ERPM.02,Erp Architect,ifrs
IT.05.ERPM.02,Erp Architect,release
IT.05.ERPM.02,Erp Architect,decision making
IT.05.ERPM.02,Erp Architect,reporting
IT.05.ERPM.02,Erp Architect,collaborative team
IT.05.ERPM.02,Erp Architect,employee centric
IT.05.ERPM.02,Erp Architect,interpreting
IT.05.ERPM.02,Erp Architect,competitive landscape
IT.05.ERPM.02,Erp Architect,diverse group
IT.05.ERPM.02,Erp Architect,interactive
IT.05.ERPM.02,Erp Architect,compatibility
IT.05.ERPM.02,Erp Architect,detailed
IT.05.ERPM.02,Erp Architect,public policy
IT.05.ERPM.02,Erp Architect,good analytical
IT.05.ERPM.02,Erp Architect,self starter
IT.05.ERPM.02,Erp Architect,strong communication skill
IT.05.ERPM.02,Erp Architect,award
IT.05.ERPM.02,Erp Architect,interpersonal communication
IT.05.ERPM.02,Erp Architect,dynamic
IT.05.ERPM.02,Erp Architect,ambitious
IT.05.ERPM.02,Erp Architect,trend analysis
IT.05.ERPM.02,Erp Architect,self driven
IT.05.ERPM.02,Erp Architect,opportunity
IT.05.ERPM.02,Erp Architect,at ease
IT.05.ERPM.02,Erp Architect,proposal
IT.05.ERPM.02,Erp Architect,focus
IT.05.ERPM.02,Erp Architect,pragmatism
IT.05.ERPM.02,Erp Architect,control
IT.05.ERPM.02,Erp Architect,tracking
IT.05.ERPM.02,Erp Architect,flexible approach
IT.05.ERPM.02,Erp Architect,highly motivated
IT.05.ERPM.02,Erp Architect,delegation
IT.05.ERPM.02,Erp Architect,demonstrate an
IT.05.ERPM.02,Erp Architect,visualization
IT.05.ERPM.02,Erp Architect,prioritize
IT.05.ERPM.02,Erp Architect,verbal communication
IT.05.ERPM.02,Erp Architect,streamline
IT.05.ERPM.02,Erp Architect,integrate
IT.05.ERPM.02,Erp Architect,organisational
IT.05.ERPM.02,Erp Architect,engaging
IT.05.ERPM.02,Erp Architect,strong business
IT.05.ERPM.02,Erp Architect,analyze
IT.05.ERPM.02,Erp Architect,leadership skill
IT.05.ERPM.02,Erp Architect,aligned a
IT.05.ERPM.02,Erp Architect,excellent communicator
IT.05.ERPM.02,Erp Architect,team working
IT.05.ERPM.02,Erp Architect,negotiation
IT.05.ERPM.02,Erp Architect,result oriented
IT.05.ERPM.02,Erp Architect,proper documentation
IT.05.ERPM.02,Erp Architect,ability of
IT.05.ERPM.02,Erp Architect,evaluate
IT.05.ERPM.02,Erp Architect,acceptance
IT.05.ERPM.02,Erp Architect,organizational skill
IT.05.ERPM.02,Erp Architect,solutioning
IT.05.ERPM.02,Erp Architect,event management
IT.05.ERPM.02,Erp Architect,enthusiasm
IT.05.ERPM.02,Erp Architect,security management
IT.05.ERPM.02,Erp Architect,customer on
IT.05.ERPM.02,Erp Architect,actively participate
IT.05.ERPM.02,Erp Architect,rapid prototyping
IT.05.ERPM.02,Erp Architect,collaboration
IT.05.ERPM.02,Erp Architect,constantly
IT.05.ERPM.02,Erp Architect,adhering to
IT.05.ERPM.02,Erp Architect,organised
IT.05.ERPM.02,Erp Architect,invoicing
IT.05.ERPM.02,Erp Architect,strong analytical
IT.05.ERPM.02,Erp Architect,aligned with
IT.05.ERPM.02,Erp Architect,inspiring
IT.05.ERPM.02,Erp Architect,persistent
IT.05.ERPM.02,Erp Architect,leadership schedule
IT.05.ERPM.02,Erp Architect,citrix
IT.05.ERPM.02,Erp Architect,proactive
IT.05.ERPM.02,Erp Architect,compliance
IT.05.ERPM.02,Erp Architect,adapt
IT.05.ERPM.02,Erp Architect,ability to learn
IT.05.ERPM.02,Erp Architect,analytic
IT.05.ERPM.02,Erp Architect,analyse
IT.05.ERPM.02,Erp Architect,adhere to
